image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000097.jpg	answer en Can you tell me if there's any local Seattle beers on this menu?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no', 'no', 'unanswerable', 'unanswerable', 'no', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000098.jpg	answer en What is the model number of the computer?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000099.jpg	answer en Alright. If you could tell what the screen says, that would be helpful, thank you	['iniciar el escaneo de', 'iniciar el escaneo', 'unanswerable', 'spanish text', 'iniciar el escaneo de cable', 'unanswerable', 'inciar el escaneo de', 'unanswerable', 'elija', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000100.jpg	answer en Can you see the dosage information? Thank you.	['heavy power', 'no', 'no', 'no', 'no', 'unanswerable', 'unanswerable', 'no', 'no', 'unanswerable']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000101.jpg	answer en Is their text on this computer screen?	['overy options', 'yes', 'yes', 'yes', 'yes recovery options', 'yes', 'yes', 'yes', 'yes', 'unanswerable']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000102.jpg	answer en this is a picture of a home i'm planning to buy, does it look like its in a safe neighborhood? 	['yes', 'no', 'no', 'no', 'no', 'unanswerable', 'no', 'no', 'no', 'no']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000103.jpg	answer en What bottle is this please? Thank you.	['prescription bottle', 'unanswerable', 'pills', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'medicine bottle', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000104.jpg	answer en Can you please tell me the progress of the Windows installation? Thank you very much.	['install now', 'unanswerable', 'not started', 'unanswerable', 'install now', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000105.jpg	answer en Has the text on the screen changed?	['no', 'unanswerable', 'no', 'unanswerable', 'yes', 'unanswerable', 'unanswerable', 'yes', 'unanswerable', 'unanswerable']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000106.jpg	answer en Hi, can you give me the percentage of the scan disk? Thanks. 	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000107.jpg	answer en Please tell me the title of this book. Thank you for your time.	['clive cussler dirk cussler', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'olive cussler dirk cussler', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000108.jpg	answer en What does this screen say?	['expanding windows files 52%', 'expanding windows files', 'expanding windows files 52%', 'expanding windows files', 'unanswerable', 'unanswerable', 'thats all they need', 'expanding windows files', 'expanding windows files', 'expanding windows']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000109.jpg	answer en What is the expiration date on this bus pass?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000110.jpg	answer en what kind of medication is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'cough syrup', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000111.jpg	answer en what is this	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'stroller', 'unanswerable', 'cars', 'carriage', 'car']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000112.jpg	answer en Please describe this page. Thank you.	['store ad', 'has prices pics various sale products', 'ad for sporting goods store', 'camping supplies', 'sales flyer', 'local ad for store', 'coupons', 'ad', 'sale ad', 'coupons for store']	advertisement
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000113.jpg	answer en What are the letters I need to enter in?	['kej', 'kej', 'kej', 'kej', 'kej', 'kej', 'kej', 'kej', 'kej', 'kej']	kej
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000114.jpg	answer en Is it impossible for you to read the captcha image in this picture? Thanks.	['unanswerable', 'no', 'no', 'yes', 'unanswerable', 'no', 'unanswerable', 'yes', 'unanswerable', 'no']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000115.jpg	answer en What is this?	['chest', 'purple tank top on woman', 'picture breast', 'dog', 'unanswerable', 'rash some kind', 'chest', 'chest', 'sunburned chest', 'boobs']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000116.jpg	answer en What does this arrow say?	['unanswerable', 'unanswerable', 'using unsuitable vga display driver which not supported by zoomtext', 'unanswerable', 'your driver not supported by zoomtext use update then reinstall zoomtext', 'unanswerable', 'unanswerable', 'ok', 'unanswerable', 'need hardware update to driver']	ok
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000117.jpg	answer en Please tell me the name of this book.	['clive cussler', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'olive cussler dirk cussler', 'unanswerable', 'authors clive cussler dirk cussler', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000118.jpg	answer en What does this say?	['unanswerable', 'copyright 2004', 'unanswerable', 'too small to read', 'unanswerable', 'unanswerable', 'unanswerable', 'copyright information', 'copyright information', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000119.jpg	answer en what is written on the screen?	['unanswerable', 'free memo space', 'unanswerable', 'cannot read screen only half screen showing', 'ads', 'unanswerable', 'unanswerable', 'ultimategrand', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000120.jpg	answer en What is this?	['unanswerable', 'receipt', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000121.jpg	answer en Product key for this versions off	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000122.jpg	answer en What is this item?	['mexican steak marinade', 'bottle', 'unanswerable', 'bottled sauce', 'marinade', 'hot sauce', 'unanswerable', 'bottle sauce', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000123.jpg	answer en Yeah, it should be fine, I'm just trying to post it online so someone can see all the inputs and connectors and things like that. If you can see those, then yeah, email it to me at mike@melo.com	['unanswerable', 'yes i will', 'inputs connectors visible', 'cannot see lettering connections', 'unanswerable', 'you can see them', 'yes', 'everything can be seen', 'yes', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000124.jpg	answer en What drink is this?	['hint', 'bottle flavored water on desk', 'hint blackberry', 'blackberry hint', 'hint', 'hint blackberry', 'blackberry', 'hint blackberry', 'blackberry hint', 'blackberry flavored water']	juice
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000125.jpg	answer en Can you tell me what this is a picture of?	['computer screen', 'computer screen showing online chat session', 'unanswerable', 'unanswerable', 'computer screen', 'computer screen', 'computer screen showing comment box', 'computer screen', 'computer screen', 'online chat on computer screen']	computer screen
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000126.jpg	answer en What's in this bottle?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000127.jpg	answer en What does the screen say?	['windows 7 home premium', 'windows', 'windows 7 home premium', 'windows 7 home premium', 'windows 7 home premium', 'windows 7 home premium', 'windows 7 home premium', 'windows home premium', 'windows 7 home premium', 'windows home premium']	windows 7 home premium
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000128.jpg	answer en Hi what's on this card?  I'm looking for some sort of ID number it could be eight digits.	['unanswerable', 'trees', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000129.jpg	answer en Ok I have taken a picture of a sticker close up now hopefully you can see it. Again, I need the model number. Thank You	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'cannot see model number in image', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000130.jpg	answer en Can you see a bottle in this picture? And if so, what is it?	['no', 'no', 'no', 'no', 'no', 'no', 'yes unknown', 'no', 'unanswerable', 'unanswerable']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000131.jpg	answer en Trying to take a picture of this bottle of wine.	['you did', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'ok', '2 bottles', 'unanswerable', 'unanswerable', 'unanswerable']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000132.jpg	answer en What does this message say?	['restoration complete', 'unanswerable', 'successful restoration complete', 'restoration complete', 'restoration complete', 'restoration complete', 'restoration complete', 'registration complete', 'restoration complete', 'restoration complete']	restoration complete
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000133.jpg	answer en Can you tell us what this screen says? Thanks.	['something about remembering your password', 'next', 'if you need help will show you hint for your password', 'you remember you passwords will show you your hint next', 'hint for password', 'password setup screen', 'unanswerable', 'next', 'no not image full screen', 'no']	next
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000134.jpg	answer en What is this?	['computer screen', 'laptop skype logo', 'help page for apple', 'unanswerable', 'skype', 'app store screen', 'iphone app store obama pacman', 'skype', 'computer screen', 'cannot see full screen']	computer screen
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000135.jpg	answer en Can you please tell me what is displayed on the screen?	['words', 'error message', 'unanswerable', 'start up error', 'machine repair progress bar', 'loading screen', 'startup repair', 'bar', 'startup repair', 'startup repair your computer was unable to start']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000136.jpg	answer en Tell me what this screen says because the computers not functioning properly and it gave another sound	['printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding', 'printer not responding']	printer not responding
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000137.jpg	answer en What is on this piece of paper?  Thank you.	['sales ad', 'coupon', 'sales ads', 'store advertisement for clothing laser rangefinder arrows', 'store circular', 'sales paper', 'sale ads', 'coupons', 'outdoor gear advertisement', 'store ad']	coupons
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000138.jpg	answer en What does this say?What does this say?	['medicare inquiry center po box 31647 tampa florida 33633 1586', 'business reply mail', 'unanswerable', 'address for medicare inquiry center', 'medicare inquiry center', 'business reply mail medicare inquiry center po box 31647 tampa fl 33633 1586', 'medicare inquiry center business reply mailer', 'medicare inquiry center po box 31647 tampa fl 33633 1586', 'medicare inquiry center', 'medical inquiry center']	business reply mail
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000139.jpg	answer en What does this message say?	['unanswerable', 'restore complete', 'unanswerable', 'restoration complete', 'restoration complete', 'unanswerable', 'restoration complete', 'restoration complete', 'restoration complete', 'restoration complete']	restoration complete
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000140.jpg	answer en Can you please describe to me what's on the page and its orientation? Thank you	['sideways car sales ad', 'car dealership advertisement', 'sales ad landscape', 'newspaper advertisement for automobiles', 'advertisement sideways', 'cars for sale', 'sideways ad page', 'car dealership advertisements sideways', 'car sales ad rotated right 90 degrees', 'car dealership ad']	ads
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000141.jpg	answer en What's in this jar please?	['i dont see jar', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'semolina', 'unanswerable', 'unanswerable', 'semolina']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000142.jpg	answer en Work for me or I'm going to beat you. I will beat the out of you. 	['crap', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000143.jpg	answer en I need to know the cooking instructions for grilling for these burgers. If you need to turn, me to turn the package over just let me know.	['unanswerable', 'turn re ask question get closer', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'shows ingredients nutrition information', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000144.jpg	answer en What does this say?  Thank you.	['mcafee your computer at risk check status', 'your computer at risk from mcafee message', 'mcafee antivirus', 'unanswerable', 'your computer at risk', 'your computer at risk', 'your computer at risk', 'your computer at risk', 'your computer at risk', 'mcafee']	your computer at risk
